-2.5666,6.5042,6.2346,-2.7472,5.6896,5.7633,-2.3175,4.3588,0.45732,-3.0482,5.7403,3.2631,-2.2917,7.2142,-0.49888,-4.5925,5.83,-0.45027,-4.6974,7.5812,4.4702,-5.4442,7.1595,4.3485,2.3078,1.3018,-0.45457
-2.5666,6.5017,6.1453,-2.7387,5.6685,5.6454,-2.2107,4.3074,0.39964,-3.025,5.6196,3.1095,-2.2458,7.205,-0.48452,-4.51,5.83,-0.45735,-4.4982,7.2563,4.4673,-5.4409,7.0626,4.3089,2.3573,1.0752,-0.45457
-2.7342,6.4987,5.6641,-2.6302,5.5166,5.212,-1.915,4.2131,0.36057,-2.9819,5.4483,2.8718,-2.0258,7.1958,-0.47964,-4.1617,5.8025,-0.46754,-4.3175,6.9942,4.1431,-5.4357,6.7639,3.4448,2.4701,0.52355,-0.45457
-2.7342,6.2885,5.107,-2.4559,5.3335,4.7125,-1.6172,4.0562,0.29783,-2.9407,5.2139,2.6399,-1.7875,7.1867,-0.47545,-3.6483,4.8033,-0.47351,-4.1892,6.9575,3.7464,-5.4293,6.4718,2.409,2.5903,0.061342,-0.45457
-2.7342,5.9159,4.4157,-2.3722,5.1444,4.3264,-1.4969,3.5289,0.16879,-2.9323,4.8005,2.4163,-1.7508,7.1683,-0.46646,-3.3642,3.8225,-0.48262,-3.9875,6.4442,2.3778,-5.1359,6.365,1.6566,2.7344,-0.13601,-0.45457
-2.7342,5.6791,3.7151,-2.2965,4.9541,3.8559,-1.2724,2.8985,0.088757,-2.8814,4.2978,2.1538,-1.485,6.1233,-0.46279,-3.3092,3.8042,-0.48262,-3.8592,5.9492,1.0789,-4.8242,5.5411,0.99464,3.4117,-0.22424,-0.45457
-2.7342,5.4213,2.8635,-2.2491,4.8826,3.2322,-0.88038,2.5652,0.071048,-2.8329,3.8773,1.8245,-0.99,5.0967,-0.45827,-3.245,3.7858,-0.48996,-3.685,5.885,0.79648,-4.6292,4.6475,0.7903,4.3567,-0.25256,-0.45457
-2.7342,5.2168,2.004,-2.2491,4.7671,2.6713,-0.58253,2.4202,0.039979,-2.8044,3.5917,1.5277,-0.7425,5.0967,-0.45827,-3.1808,3.7767,-0.48262,-3.5567,5.7842,0.41601,-4.3817,4.565,0.67521,4.7981,-0.43169,-0.45457
-2.7342,5.0823,1.538,-2.3531,4.4286,2.3691,-0.19212,2.2764,0.0028249,-2.4387,3.5072,1.4603,-0.73333,5.0692,-0.46279,-2.5575,3.3183,-0.48262,-3.2358,5.6008,0.2609,-4.235,4.5558,0.67521,5.0456,-0.74884,-0.45457
-2.7634,4.9392,1.1698,-2.4163,4.1742,2.1465,0.20238,1.9113,-0.019425,-2.0553,3.3647,1.4133,-0.73333,5.0417,-0.47006,-1.8242,2.4658,-0.48996,-2.805,5.4175,0.17867,-4.1617,4.5375,0.49719,5.3244,-1.4524,-0.45457
-2.8876,4.8784,1.116,-2.6004,4.0286,2.0977,0.39397,1.5026,-0.032531,-1.8466,3.0714,1.4064,-0.72417,4.9958,-0.47006,-1.6958,2.0717,-0.49122,-2.6675,5.2342,0.093366,-4.1433,4.4,0.31917,5.4647,-2.2907,-0.45457
-2.8876,4.6948,1.0676,-2.7387,3.9303,2.0443,0.57696,1.2675,-0.036971,-1.6359,2.803,1.3856,-0.69667,4.95,-0.47792,-1.65,2.0717,-0.49404,-2.5025,5.005,0.03462,-3.6392,4.1525,0.31917,5.5377,-2.6036,-0.46412
-2.8876,4.3589,0.99913,-2.7472,3.9303,1.9408,0.8891,1.2013,-0.044832,-1.4889,2.6834,1.3671,-0.15583,4.4367,-0.49646,-1.6133,2.0625,-0.49788,-2.4017,4.8217,-0.0010901,-3.0983,3.9875,0.19055,5.7745,-2.6417,-0.47688
-2.8926,4.1581,0.9243,-2.7909,3.9121,1.8371,1.12,1.1823,-0.044832,-1.4889,2.6834,1.3645,0.37583,3.9142,-0.51096,-1.595,2.0533,-0.49948,-2.4017,4.7392,-0.089463,-3.0342,3.9417,-0.035601,5.842,-2.8207,-0.48222
-2.9532,4.1427,0.76492,-2.8765,3.8662,1.804,1.12,1.1763,-0.044832,-1.4889,2.6834,1.3397,0.385,3.905,-0.52853,-1.5858,2.0533,-0.49978,-2.4017,4.7392,-0.16044,-3.0158,3.9417,-0.18116,5.842,-3.0959,-0.48222
